URL,MobileURL,Date,Title
"http://www.fox8live.com/story/36754526/teenager-killed-playing-russian-roulette","","2017-11-04 22:00:00","Teenager killed playing Russian roulette"
"http://www.sun-sentinel.com/opinion/fl-op-column-fred-grimm-fort-lauderdale-mass-murder-20171109-story.html","http://www.sun-sentinel.com/opinion/fl-op-column-fred-grimm-fort-lauderdale-mass-murder-20171109-story,amp.html","2017-11-10 01:30:00","Fort Lauderdale remembers when mass murder was shocking news"
"http://www.kxlf.com/story/36771874/deadliest-mass-shootings-in-modern-us-history-fast-facts","","2017-11-06 13:45:00","Deadliest Mass Shootings in Modern US History Fast Facts - KXLF . com | Continuous News"
"http://www.kbzk.com/story/36771874/deadliest-mass-shootings-in-modern-us-history-fast-facts","","2017-11-06 14:00:00","Deadliest Mass Shootings in Modern US History Fast Facts - KBZK . com | Continuous News"
"http://www.ktvq.com/story/36771874/deadliest-mass-shootings-in-modern-us-history-fast-facts","","2017-11-06 15:45:00","Deadliest Mass Shootings in Modern US History Fast Facts - KTVQ . com | Q2 | Continuous News Coverage"
"http://www.krtv.com/story/36771874/deadliest-mass-shootings-in-modern-us-history-fast-facts","","2017-11-06 15:00:00","Deadliest Mass Shootings in Modern US History Fast Facts"
"http://www.kpax.com/story/36771874/deadliest-mass-shootings-in-modern-us-history-fast-facts","","2017-11-06 15:30:00","Deadliest Mass Shootings in Modern US History Fast Facts - KPAX . com | Continuous News"
"http://www.wicz.com/story/36771874/deadliest-mass-shootings-in-modern-us-history-fast-facts","","2017-11-06 17:45:00","FOX 40 WICZ TV - News , Sports , Weather , Contests & More"
"http://www.wgowam.com/news/deadliest-mass-shootings-in-modern-us-history-fast-facts/","","2017-11-10 19:45:00","Deadliest Mass Shootings in Modern US History Fast Facts"
"http://www.wbap.com/news/deadliest-mass-shootings-in-modern-us-history-fast-facts/","","2017-11-10 19:15:00","Deadliest Mass Shootings in Modern US History Fast Facts"
"http://nypost.com/2017/11/07/texas-gunman-didnt-use-bump-stock-to-modify-weapon/","http://nypost.com/2017/11/07/texas-gunman-didnt-use-bump-stock-to-modify-weapon/amp/","2017-11-07 19:15:00","Texas gunman didn t use bump stock to modify weapon"
"http://hosted.ap.org/dynamic/stories/U/US_CHURCH_SHOOTING_TEXAS_GUN_LAWS?SITE=MAHYC&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2017-11-07-14-30-39","","2017-11-07 21:45:00","CapeCodTimes . com"
"http://customwire.ap.org/dynamic/stories/U/US_CHURCH_SHOOTING_TEXAS_GUN_LAWS?SITE=NDBIS&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2017-11-07-14-30-39","","2017-11-07 22:00:00","Bismarck Tribune Online"
"http://www.ktbb.com/post/?p=667202","","2017-11-06 04:15:00","KTBB . com"
"http://www.sfweekly.com/news/more-guns-stolen-from-law-enforcement-vehicles/","http://www.sfweekly.com/news/more-guns-stolen-from-law-enforcement-vehicles/amp/","2017-11-06 20:00:00","More Guns Stolen from Law Enforcement Vehicles - By Nuala Sawyer - November 6 , 2017"
"https://www.ammoland.com/2017/11/iwi-an-sk-group-member-introduces-the-masada/","https://www.ammoland.com/2017/11/iwi-an-sk-group-member-introduces-the-masada/amp/","2017-11-03 16:00:00","IWI Introduces New MASADA Striker - Fired Pistols"
"http://www.mynews13.com/content/news/cfnews13/news/article.html/content/news/articles/bn9/2017/11/3/lakeland_police_shoo.html","http://m.mynews13.com/content/mobile/news/cfnews13/news/article.touch.html/content/news/articles/bn9/2017/11/3/lakeland_police_shoo","2017-11-03 10:45:00","Lakeland police shoot , kill man , 71 , they say pointed shotgun at officers"
"http://www.mynews13.com/content/mobile/news/cfnews13/news/article.touch.html/content/news/articles/bn9/2017/11/3/lakeland_police_shoo.html","","2017-11-03 10:45:00","Lakeland police shoot , kill man , 71 , they say pointed shotgun at officers"
"https://www.arktimes.com/ArkansasBlog/archives/2017/11/04/batesville-police-kill-man-after-shooting-of-officer","https://www.arktimes.com/ArkansasBlog/archives/2017/11/04/batesville-police-kill-man-after-shooting-of-officer?media=AMP+HTML","2017-11-04 13:30:00","Batesville police kill man after shooting of officer"
"https://www.arktimes.com/ArkansasBlog/archives/2017/11/04/batesville-police-kill-man-after-shooting-of-officer/","https://www.arktimes.com/ArkansasBlog/archives/2017/11/04/batesville-police-kill-man-after-shooting-of-officer?media=AMP+HTML","2017-11-04 17:45:00","Batesville police kill man after shooting of officer"
"http://detroit.cbslocal.com/2017/11/10/man-shot-by-his-cheating-girlfriend/","http://detroit.cbslocal.com/2017/11/10/man-shot-by-his-cheating-girlfriend/amp/","2017-11-10 23:30:00","Police : Man Shot By His Cheating Girlfriend In Detroit « CBS Detroit"
"http://www.wect.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 21:30:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.qconline.com/news/nation/mass-shooters-exploit-lapses-limited-laws-to-get-guns/article_b9efda8f-1292-5003-af1c-5ecea5461e57.html","","2017-11-07 21:30:00","Mass shooters exploit lapses , limited laws to get guns | Nation"
"http://www.wafb.com/story/36786061/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 21:15:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.kristv.com/story/36786061/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 21:15:00","Mass shooters exploit lapses , limited laws to get guns - KRISTV . com | Continuous News Coverage"
"http://www.live5news.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 21:15:00","Mass shooters exploit lapses , limited laws to get guns - Live5News . com | Charleston , SC"
"http://www.fox19.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 21:45:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.seattlepi.com/news/texas/article/Mass-shooters-exploit-lapses-limited-laws-to-get-12338694.php","http://www.seattlepi.com/news/texas/amp/Mass-shooters-exploit-lapses-limited-laws-to-get-12338694.php","2017-11-07 23:00:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.wxow.com/story/36786061/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 23:00:00","Mass shooters exploit lapses , limited laws to get guns - WXOW News 19 La Crosse , WI - News , Weather and Sports"
"http://www.wbrc.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 23:15:00","Mass shooters exploit lapses , limited laws to get guns - WBRC FOX6 News"
"http://www.WSFA.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 23:30:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.kxxv.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 23:30:00","Mass shooters exploit lapses , limited laws to get guns - KXXV - TV News Channel 25 - Central Texas News and Weather for Waco , Temple , Killeen"
"http://www.wtol.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-08 00:00:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.fox14tv.com/story/36786061/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 23:30:00","Mass shooters exploit lapses , limited laws to get guns - FOX 14 TV Joplin and Pittsburg News Weather Sports"
"http://www.ktvn.com/story/36786061/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 23:15:00","Mass shooters exploit lapses , limited laws to get guns - KTVN Channel 2"
"http://www.kristv.com/story/36786019/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 21:15:00","Mass shooters exploit lapses , limited laws to get guns - KRISTV . com | Continuous News Coverage"
"http://www.hawaiinewsnow.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 21:15:00","Mass shooters exploit lapses , limited laws to get guns - Hawaii News Now"
"http://www.the-messenger.com/news/national/article_9feff7e1-684d-5d91-a0d4-5b97e502654a.html","","2017-11-07 21:15:00","Mass shooters exploit lapses , limited laws to get guns | National"
"http://www.wmbfnews.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 21:30:00","Mass shooters exploit lapses , limited laws to get guns"
"https://www.wtvq.com/2017/11/07/mass-shooters-exploit-lapses-limited-laws-to-get-guns/","","2017-11-07 21:30:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.katc.com/story/36786061/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 21:30:00","Mass shooters exploit lapses , limited laws to get guns - KATC . com | Continuous News Coverage"
